weather_severity,geopolitical_risk,route_complexity,carrier_reliability,port_congestion,seasonal_demand,lead_time_variance,supplier_risk_score,customs_complexity,historical_disruptions,disrupted
10,7.1,1.76732,1.9599999999999995,4.013819832161365,10.0,4.645902266817821,2.261262835422789,3.5445959011634773,3.900036818476792,1
3,5.2,9.870759999999999,4.2,3.5038236158571467,4.0,4.485896337345708,3.6894472049593636,6.658078567217702,3.0807697240831247,1
8,6.8,9.662813333333332,1.1099999999999999,3.0793228661057914,5.0,1.5040238626367488,3.4084541874143364,6.9375994734197795,2.0095920547418036,1
3,2.7,0.3810866666666667,3.5,3.8847777802745096,7.0,1.8720257455273823,3.7890626328734474,6.584953894302387,1.6169702591154027,0
3,6.0,9.534180000000001,3.9400000000000004,2.6676029366722265,4.0,1.9189654152448932,3.2015348732156363,3.913999062560958,2.624465686106328,1
3,4.4,6.511493333333333,2.21,4.258766607129633,4.0,2.9096243308754848,4.82187179035364,6.30703988866493,1.8989765817210702,0
3,6.0,8.723213333333334,2.95,3.6543208107040552,4.0,2.177257708420239,2.2937472124470712,4.5093919876403366,1.8127866077341843,0
8,2.9,4.729153333333333,0.40000000000000036,2.5698280024906044,7.0,4.3690748715455925,4.498409704522778,4.9550017989191755,3.948220446447263,1
0,7.2,5.317426666666667,0.6000000000000005,3.998112746772677,5.0,4.646772030560287,3.6574761375370803,6.667647091070678,3.7552630616289644,0
10,8.1,5.058853333333333,2.58,4.063122607318283,4.0,4.736989054405081,2.2038664950364986,3.6303630153353095,3.6931947371040224,1
10,2.6,6.7796866666666675,3.1999999999999993,3.3728489126223367,4.0,3.6367335577394724,4.196649465815874,6.963571227640333,1.2730856475239456,1
3,3.0,1.6832933333333333,3.3699999999999997,4.97670754980406,4.0,1.9369158492736824,3.995724442532497,3.8341757143961703,2.256643949428377,0
10,6.6,0.62308,3.66,5.890074150900782,8.0,2.6405297977287545,2.199738145981871,5.979478311975949,1.9426706649628436,1
5,7.0,3.309986666666666,2.28,3.3213963002494333,6.0,1.3723303678651426,2.988890929001632,6.768214364323923,3.8111854058902233,1
5,7.0,7.145246666666667,0.9799999999999998,4.696011797256963,7.0,2.1487624428966168,3.710554388144267,5.6504098832281615,1.2150883967883714,1
8,6.8,2.2845866666666668,3.4499999999999997,2.3046566064661693,7.0,2.675346355610413,3.7281392828992024,5.2573642111339876,3.042124648340229,1
8,3.9,6.84318,4.050000000000001,2.9243769302577203,6.0,3.7617206468688633,4.124247154987708,3.4761788293049483,3.850666019197315,1
0,3.9,9.709146666666665,2.62,3.51828302673218,4.0,3.7134171626334687,4.791427410159832,5.80722936161844,3.046947137674003,1
0,2.5,1.24104,4.6499999999999995,3.4459997074317545,4.0,1.3766653671689597,2.2057346197734597,3.1600689408055747,1.5722067360424266,0
10,1.6,6.835153333333333,1.4900000000000002,4.135098013825085,10.0,4.476710142171875,2.8497269603443076,5.157743248025607,3.918428512822708,1
8,6.9,4.62292,2.41,5.858779680047869,6.0,2.31408758675216,3.6861950430564665,5.053555209975123,3.3553932969195452,1
5,0.9,8.725373333333334,2.52,3.440226385863128,4.0,2.2563561369011644,3.6640774612985965,4.983745356594394,3.2104143309254605,0
5,9.4,2.04578,3.5,2.259297451004325,6.0,3.4728581213079326,2.1489775791238097,6.578976444387042,1.5259735023702123,1
8,8.3,7.02872,0.4800000000000004,4.140099227174597,5.0,2.94833229427951,4.131564502878013,4.498523339197116,3.154742250277932,0
5,8.6,8.435113333333334,4.55,3.9475649240509774,4.0,3.994504279115012,3.8628448707758,4.339292382225936,3.626315033389276,1
3,9.1,9.464606666666667,0.6499999999999995,5.0846945139592785,5.0,1.8573565700354013,2.7535851206163473,5.948650265299355,2.9502768477090764,0
8,4.1,6.938066666666667,3.1200000000000006,5.237599793483632,5.0,2.982689926191338,2.3044503774470906,5.799579647313707,3.7563401977582553,1
5,8.5,5.139353333333333,0.6000000000000005,4.493845251885935,6.0,2.9911908616317096,4.943293630558712,6.913064418388817,1.314867449696494,1
3,1.6,6.305853333333334,1.36,3.88990493261519,6.0,4.491507810994804,3.7961701628651263,4.964803630526512,1.8969786654636454,0
10,0.2,8.732746666666667,4.4799999999999995,5.903940636854614,6.0,1.304462041418295,4.226173420223983,5.3134927149686355,2.491203558978661,1
5,7.8,5.849226666666667,0.8399999999999996,5.903072597354365,10.0,2.902757552465522,4.336837529693529,4.546033701977506,3.122318729843706,1
5,0.7,0.6270733333333334,1.5900000000000003,3.311974029033391,4.0,3.8568681711146118,4.029363107203219,3.5359173065701563,3.0471563797429937,0
5,9.9,9.332506666666667,4.84,4.821130715241935,6.0,1.458621924784166,2.7413154933777433,3.6913348374653228,2.639107247880567,1
0,6.7,6.99876,4.33,4.2467483830785255,4.0,3.4636575800656275,4.22413457826289,3.506169173948585,1.6437808934605767,1
10,7.5,6.87296,1.8200000000000005,5.463617568142805,7.0,4.134521074454533,3.457719461408103,6.398490730032763,2.8958844968837036,1
0,2.5,2.4181933333333334,1.6900000000000004,3.486972371590887,4.0,4.341749197755886,4.953392228043489,6.764505879238486,2.420697798297281,0
8,6.7,6.70256,1.27,4.0099852814394294,4.0,2.3077057233232017,3.843889702966134,4.492079798123502,1.0867577855697,0
5,0.4,4.140686666666666,1.4000000000000001,5.248864402918194,5.0,1.0593829203893175,4.420850291902198,4.08625847392139,2.8406454005601813,0
10,8.4,6.628586666666666,1.7000000000000004,3.8080350824741003,6.0,2.816073347594394,2.2305791782909825,5.8688549770992395,1.140259947611907,1
0,1.7,1.3637333333333332,1.17,4.190548912801823,4.0,4.7382607805064145,2.303721788215697,6.06771649643821,1.99920569037888,0
3,7.0,6.692506666666667,2.1199999999999997,5.879716546908957,4.0,1.1009297484860885,2.6260015858544747,5.869874572710538,2.1144716982378395,1
0,2.2,9.994333333333334,3.7,4.638705827593212,8.0,4.2597346185500315,4.261870510865739,6.39169788670798,3.920435282049608,1
8,0.7,0.79938,0.4400000000000004,3.788589345785437,4.0,1.5069727441611098,3.2921912776224858,6.9445669740430755,1.849041338283051,1
8,4.8,9.779353333333333,4.91,3.395593309785926,4.0,4.918611432428175,4.593816827777733,5.889234982324048,2.4987644829661813,1
3,1.7,4.26678,3.1699999999999995,2.6692255707727113,4.0,1.6133102161138764,4.290475891307681,5.168531718324518,3.1738368887366155,0
5,7.3,8.75062,1.36,3.2443256867532555,4.0,2.198378244204193,2.9422352162199754,3.0320448769201556,2.9032826932844937,1
3,2.4,7.896393333333333,2.8600000000000003,4.697672782639279,6.0,4.56160151876614,3.2793414489311443,5.779937491869951,1.534748618044085,0
0,3.4,5.814493333333333,4.88,3.1659286287798496,6.0,3.5271755515741408,3.16976529327172,4.396886774464999,1.0883948669543333,0
0,5.7,7.471673333333333,4.67,5.650262688162098,8.0,3.042033418361584,2.401117756661624,5.837135859422985,2.037426275255325,0
8,2.8,8.825653333333333,1.7600000000000005,3.172344770767554,4.0,2.771235864342696,2.4828719850425727,3.099417938164209,1.9143888660031458,1
3,3.8,4.2400199999999995,0.18000000000000016,4.951906651985131,4.0,2.4085373615283405,3.7924080039858703,4.702576274356835,2.591976143672575,0
10,8.2,3.494653333333333,2.2399999999999998,4.792833751358458,6.0,2.929986910738234,3.1148160450824776,6.942162713653335,2.283167227657353,1
0,1.8,6.786733333333333,2.4699999999999998,2.5982344372895625,4.0,4.716529681750198,2.7740310953963414,6.472504297899485,3.406116824021369,0
0,0.8,8.142513333333333,3.4099999999999997,5.553990233498075,4.0,4.264915745427038,2.0965604080299274,6.127761800501713,3.3261297922696227,0
8,3.3,7.702086666666666,3.7199999999999998,5.3114606429267415,4.0,2.869374894339182,3.0058285579506503,6.762381007645075,1.3825111361602924,1
0,4.2,8.045533333333333,4.9,5.656824746689654,4.0,3.0461803665459066,4.599438276177441,5.05905013172237,2.4225916029016554,0
0,5.4,4.543973333333334,3.6399999999999997,4.265167953670975,4.0,1.0085102861956656,3.786546011054174,5.106495354775252,2.6160256997231115,1
0,3.7,8.239066666666666,2.75,5.723736737768633,4.0,2.094249605031391,4.874458655535739,3.89507270873174,3.1641292121335933,0
0,7.9,1.4953533333333335,4.01,5.300442352146585,4.0,3.188718242237438,2.702800177864174,6.111400079533912,2.866452644970358,1
3,0.4,5.596726666666667,4.56,3.9642602087312104,4.0,4.828594950537259,4.620967383488062,4.054734387424606,1.587929490454358,1
5,4.3,0.389,1.4100000000000001,5.413063579571529,4.0,2.136277875138174,3.1901429026562056,3.271902188524278,2.4331665338386506,1
3,3.8,3.4709933333333334,0.5300000000000005,3.984053590135283,4.0,2.8658487224102522,2.7829777369158792,4.07423158221613,2.198069610894356,1
0,6.5,3.875793333333333,0.3200000000000003,5.41395727938872,6.0,4.158274662271542,2.1030060912357444,6.467740725327087,3.039093034659663,0
0,9.7,4.163,1.9099999999999995,3.767785352907336,4.0,3.8001510282859594,2.6303604397200346,4.604163374916812,3.2405749694777115,1
10,5.1,7.05618,4.74,3.049974334759548,4.0,2.620210380081927,3.381519699892315,6.481080376245743,1.7546255015554988,1
0,9.9,4.089393333333334,1.3,4.174371143856453,4.0,2.9169087314258486,3.7732466630545054,6.8997751844279005,2.7982014060812297,1
5,3.0,4.670706666666667,4.449999999999999,3.973296394216801,6.0,1.666249952003278,4.140355676835894,4.849943548694909,3.558870396411024,1
3,0.3,2.6295933333333332,1.6500000000000004,4.31502962679616,6.0,2.9942273378155977,3.724792986268058,5.010862286418384,3.5879158206711694,0
8,1.7,3.941433333333333,1.0999999999999999,4.694231129738067,4.0,2.5514828870924955,3.139562534182327,5.811845531002666,1.14458381893684,1
10,4.0,2.530273333333333,1.37,5.732250281425415,8.0,2.8364938413876404,4.984617785380324,4.259536011482657,2.348927119170758,1
10,3.2,1.0408933333333332,0.2400000000000002,2.2627344763032013,4.0,1.600826951544879,4.157904774724732,5.553585602404817,1.9518792395290965,1
5,1.0,6.166666666666667,1.31,3.0609806860452595,8.0,1.0536679466982486,3.0460964740101453,3.821964193335611,3.8278046089605926,0
8,4.3,6.792726666666667,1.5300000000000002,3.937291334083683,4.0,4.1310617255299205,3.550429473181096,5.654171110029697,2.4801381753710547,0
3,3.4,6.32174,3.69,2.6511853310223006,7.0,1.8308413827419505,4.616778572448819,6.904358099228242,1.8633680013132037,1
8,1.2,4.813773333333333,0.38000000000000034,5.053921285427457,4.0,3.5034792271387927,4.64793320354937,6.691344140720867,3.14969562755392,1
10,3.0,4.004593333333333,4.1000000000000005,4.734247536189532,4.0,2.546177486289968,2.070950477416635,4.758329987184374,3.8606886211806146,1
3,8.9,8.678893333333333,0.4800000000000004,5.833793593015785,4.0,2.1873428099312866,3.135104839092706,3.9646137971958266,3.3541168077830608,1
10,3.0,5.351126666666667,3.4399999999999995,5.841931044080667,4.0,3.157737180322222,2.5458962190512584,6.081636368082101,3.807338702207693,1
5,7.1,4.965426666666667,4.3500000000000005,5.617505317022463,4.0,4.800771667533662,4.403182991885309,4.137434840897354,1.3778291315692477,1
5,6.1,0.5812066666666666,0.8699999999999997,3.480414548905334,10.0,1.8463785527247212,2.379046906992636,6.692884968103952,2.1145259683605118,0
8,4.3,3.63206,4.99,4.644900998550023,4.0,3.0615647767458913,2.005480115110119,5.62601551606317,1.3068709211860308,1
8,2.4,4.00856,0.8399999999999996,2.8132682680894785,4.0,4.41104664242399,2.2530163793159006,4.655894199745669,1.392893888127642,1
10,3.7,4.18862,3.69,3.7805587203498434,10.0,4.047256798537765,3.5701769318086187,4.506550433042748,3.7485149930362183,1
10,5.9,5.941666666666666,0.5800000000000005,5.096931477015035,4.0,2.2632840688833396,3.516071326674981,4.831767076833614,2.388587449284529,1
5,3.5,5.491493333333334,1.5400000000000003,2.65609543407623,4.0,1.6329574481955524,2.922751882239,5.35713782846315,1.0431068836893638,0
8,2.1,6.209746666666668,1.6700000000000004,3.781932918746935,4.0,4.732457871722926,3.332152299488234,3.851320247464164,2.8690115491663386,1
3,1.2,7.727206666666667,3.1699999999999995,5.225253523544669,8.0,1.6238369357787645,4.485783073639958,5.715055817428502,2.915354868475667,1
0,8.8,8.192193333333334,4.699999999999999,3.436351089404051,6.0,4.081979072172354,4.151352458585301,5.284605075920876,1.4076513909127386,1
10,4.4,7.275186666666667,0.8499999999999996,2.299548855279104,4.0,4.577689718554883,4.244644924413914,5.381795323663058,1.148934328107845,1
5,6.3,9.57006,4.15,2.339584561391215,4.0,1.8429621667438387,4.837078743396842,5.297613805089377,2.8841394795731805,0
0,4.9,0.50958,3.1399999999999997,5.17777407158739,4.0,4.978400319105054,2.731715558650932,5.487071292703465,1.1575413597784787,1
8,8.7,2.2258533333333337,1.9999999999999996,5.308301806457631,7.0,4.15063272287097,2.909302865151104,5.194056473727414,3.1267023600365644,1
10,5.5,0.40643999999999997,2.59,5.796616150371252,7.0,1.5831894831925326,3.7215364702352955,5.489380347820408,2.823899307909499,1
3,4.8,6.592253333333333,4.01,4.497792499738928,7.0,1.2557716753455983,3.8071655851007646,5.222612161878613,2.424613977748742,1
3,9.2,9.014293333333333,4.300000000000001,3.038779245172345,6.0,1.8166586779173155,3.137926293956205,6.38144657382581,1.652539128451616,1
10,7.2,2.686993333333333,4.379999999999999,2.189915008393889,5.0,1.7716649489012393,2.226030209530121,6.761604306740374,3.0238365692767144,1
0,1.1,9.294666666666666,0.6799999999999995,5.505758974919546,10.0,4.644517110083184,3.680869028363202,3.4295792631754027,3.296203364804632,1
8,1.8,0.9159200000000001,4.84,2.451361230730537,8.0,3.926050481259146,4.891894998854093,4.600078688387166,2.2887853765958033,0
3,7.9,9.366213333333333,0.1100000000000001,5.532404969550821,4.0,1.7601286778212875,4.374806410632831,5.108705527112777,1.1355052197109359,0
5,8.4,3.732353333333333,4.01,5.380187779889468,6.0,4.45574913826513,2.529815233758538,3.3196781605402537,3.979141047211547,0
10,5.5,1.3137333333333332,4.449999999999999,4.663416205787611,4.0,3.9932240000412254,2.022352068405204,5.291773124461292,2.692242095147922,1
3,5.5,5.030093333333333,2.1199999999999997,5.777935551896225,7.0,2.905205180154216,3.727356465694859,5.84992513239257,2.450416439652815,1
3,6.3,2.815506666666667,4.6,5.839956436571967,4.0,2.048463595791871,2.465306531056598,4.268724425936539,1.9286254687720334,1
8,4.4,3.0871066666666667,1.9899999999999995,4.561409987448364,4.0,1.4872734361704616,2.1641478659841065,6.837455736784405,2.9974374604316543,1
5,6.8,3.3038,0.7499999999999996,5.362807950281354,6.0,2.143769610506887,2.056090556923369,6.269429101474644,3.393847409387994,0
5,1.1,8.09592,4.76,4.647730393762103,4.0,2.125710886209664,2.061502190036874,6.296467993648001,1.916455563044861,1
0,9.6,5.545226666666667,0.9999999999999998,2.768856100221172,4.0,4.0178733201948615,2.0542033235090518,4.769923217443655,1.227713322863105,0
5,7.5,3.34264,3.0300000000000002,5.531478852017512,10.0,2.6398916597788715,3.1498971875398856,4.251765636711835,1.6513892922197244,0
0,6.3,6.233226666666667,4.2,2.212879354400178,4.0,4.966880719095549,4.93883627624591,5.881240415082333,3.735711471942368,0
3,3.2,7.25612,4.12,3.0139992749240943,8.0,1.1228570354901275,3.45165955604656,6.569987273213373,3.442002293040167,0
5,1.6,2.9687,0.41000000000000036,2.9857048632035736,7.0,2.6872466585390393,3.0464108996565806,6.848819502725389,1.416791637044063,0
3,4.1,4.330973333333334,4.449999999999999,5.130146124836763,5.0,2.9704577775079435,2.5694990080684272,4.03445286234844,3.0670165905646822,0
3,6.6,1.5115666666666665,0.6699999999999995,3.3645763786248097,6.0,3.3468799498434585,4.729810098954063,4.05270435641731,2.9027586334144284,0
8,6.3,2.0844466666666666,2.28,4.209597065092754,4.0,2.9604818170873077,3.2769128042586186,3.2135465506664747,3.6994689911758827,1
5,3.8,6.917473333333333,4.8,2.5908831320060823,4.0,3.0851046330996144,3.1614026307000467,5.301359966756372,3.4119861412263366,1
10,6.1,2.08724,2.68,4.452002679065109,6.0,2.108593254903432,2.0335345424253712,3.149135029351977,1.961840398322504,1
5,8.1,5.409913333333333,0.9099999999999997,2.2817895594248014,4.0,3.775245204283229,4.846883454852797,6.163863452215447,3.3554420325746706,0
8,0.3,7.187446666666666,1.37,5.182342104509108,10.0,2.1397219513951127,3.046112637560117,4.946378789822784,3.255297287419268,0
3,4.5,1.36648,2.56,5.9844682970182355,4.0,4.165140626578426,4.03009553964573,5.6032906704605585,2.0303317207612173,1
10,7.6,5.817353333333334,0.6999999999999995,5.542359233210616,4.0,1.6165653051009379,2.9455617107520973,6.4294299780948965,3.4830116016088244,1
8,5.5,2.81344,4.3999999999999995,2.683673834059862,4.0,2.861374391413819,2.320350270853273,6.559173660673162,2.3227128331471247,1
8,6.5,9.641626666666667,0.4500000000000004,5.785857513061047,4.0,3.931060921107843,2.87112833624506,5.406668374219846,3.7800160011564383,1
10,5.2,5.007606666666667,0.7699999999999996,5.973118621541937,8.0,3.7524726362202334,4.13995433826077,4.820735302910403,2.4084268289807405,1
5,9.9,8.124593333333333,1.4600000000000002,4.278181420904266,4.0,3.135410490703855,3.8327977215003814,5.551851448498079,3.848863891473979,0
3,0.5,5.652186666666667,0.9099999999999997,4.824083224930939,8.0,4.577631211842004,2.827755247213912,6.595217738655948,3.139790953436616,0
5,4.9,0.7529866666666667,2.28,4.626557311666268,8.0,1.7537551600728034,3.6979195881904565,4.888394580715202,3.582519395685874,1
8,0.9,6.4537933333333335,1.6200000000000003,2.1877553019819747,6.0,2.8255009605741908,2.2607333127257236,3.0379749806779346,1.1470202333440978,1
0,1.6,9.530233333333333,2.1999999999999997,2.4509781937488526,4.0,2.4444292572876725,3.8531760349930635,5.202138909411202,2.817310857690641,0
0,3.8,6.148913333333334,3.2199999999999998,5.085255577894161,4.0,3.460982567090154,4.097077660840652,6.238480793548545,2.3547840593986336,0
0,1.6,8.25216,2.1599999999999997,3.325428259603578,10.0,1.9829808625580743,2.611989970929435,4.586037637184219,2.7397161672014487,0
5,9.6,8.88066,3.71,3.2901992361324064,4.0,2.2709642650665054,3.7725241928130595,4.858699711988705,2.536118617980068,0
0,9.5,2.5381066666666667,2.8000000000000003,4.4451905282654955,4.0,4.946152903460604,2.208491501629291,6.019845184064746,2.0666656129825896,1
10,3.4,2.3831,3.5999999999999996,5.034135358244148,4.0,3.07739204079463,2.6656545660233464,3.4231610950689997,1.0033264309809886,1
3,6.4,6.2394799999999995,4.39,4.555926135971932,4.0,1.3296152804343766,3.9138693379197007,4.408086669746085,1.3256655610272212,1
0,5.3,4.306606666666666,3.3899999999999997,4.479657237338836,4.0,3.053042697700273,2.606761099152096,3.6527709287687515,3.946025482561411,0
0,8.2,8.451993333333332,0.7399999999999995,2.6587651401009325,4.0,3.6796424295404115,4.443842862233137,3.4109505639829383,1.092610387778869,0
8,6.3,9.03356,3.0900000000000007,3.5339354939398415,4.0,3.0996758936803226,4.4015597286322965,5.447152297043216,1.224493399400167,1
3,0.0,3.7497399999999996,1.26,3.026096009714768,4.0,2.032859526894142,2.7496320822197124,6.775041761152972,1.9938153486888792,0
0,7.6,2.62308,4.12,2.6422755719402917,4.0,2.1149513374844737,3.8865898853939145,3.437836769916836,1.9914177344699189,0
8,7.5,7.8784133333333335,2.8800000000000003,4.033050375404528,5.0,4.376515146282685,3.9537748825586307,4.474043211642586,2.6475423905102344,1
0,5.1,2.989793333333333,4.43,3.388745383023138,4.0,4.786910440944034,3.96419767659747,3.7890850655910198,2.1091849928337716,1
10,9.0,8.285273333333333,4.3100000000000005,2.8490927859293405,6.0,3.8350478888223827,2.65063664451013,4.453744218692369,3.6655750578873594,1
0,9.1,4.429466666666666,1.9099999999999995,4.423764634506855,5.0,4.296093620007176,3.048664904065478,3.9007923721852844,2.7322410188703237,1
10,5.2,6.786313333333333,1.9599999999999995,4.986699580362744,5.0,2.1724940041660923,2.1469778567061226,3.6126171839932906,3.0480669427665497,1
8,6.1,1.25684,3.93,4.020064435409221,10.0,4.483067035366315,2.7211881371360183,6.3654643078698605,2.2739911053130943,1
8,10.0,6.363973333333333,2.63,4.857125902654463,8.0,4.679686911039635,2.990823764025783,6.9066360702639376,2.0476332082513187,1
5,3.0,4.70042,0.6799999999999995,5.4179729539353945,4.0,2.263975874618392,2.9707487991867847,6.901714079120603,1.592039364151542,0
5,3.2,6.00388,4.130000000000001,2.9750460873191615,4.0,1.2842769934462885,2.5262656361211273,6.147547378024592,3.8315016227122207,0
3,1.8,1.9574733333333334,4.9,2.6678620005919105,10.0,1.5860825242100742,2.7227762334405,3.4572667575477913,1.9893810472531852,0
0,9.0,7.4564466666666664,1.7400000000000004,4.74669480353851,8.0,3.4934973610668694,3.257001638635611,5.208752699276717,3.4878322827776476,1
3,7.4,8.673706666666666,4.7299999999999995,2.9272470746063712,4.0,4.359721605565624,4.879329511537564,4.059118162171417,3.8224864532737146,1
5,1.1,2.4284866666666667,0.10000000000000009,4.610980331602397,4.0,4.549017958955533,4.573137025619318,4.114755799464339,2.979122523651623,1
0,9.8,1.2585733333333333,1.9499999999999995,4.344226816601844,7.0,3.184393389982728,2.206949657554582,6.615194933076365,1.9232719423112474,1
5,7.3,0.56184,2.6500000000000004,2.460419685882494,6.0,4.543595225595548,2.47086867636325,4.935035146893756,1.6416549069637107,1
5,8.5,6.53906,2.8500000000000005,5.28700940940781,8.0,2.9861050182725224,2.291059994739576,5.116353316522922,1.8086660209965282,1
8,0.5,6.201906666666667,2.13,4.424919050598907,10.0,1.3216659928377932,3.5826731399897507,4.787013681259854,3.6220780920869617,0
3,5.0,5.618073333333334,4.55,4.432137700821604,4.0,4.020237089099938,2.9247458995342996,6.419488667042649,3.0283544051773537,0
5,7.0,2.5754866666666665,0.3500000000000003,4.106112051918641,6.0,1.0514115504050903,3.6098289600586684,3.656670902840761,1.063225799793049,0
3,5.4,4.112093333333333,1.8700000000000006,4.814609734781591,4.0,3.237640127538307,4.46704478276421,6.258326830811733,3.1126640330939788,0
10,6.7,6.07994,4.08,2.876310615481039,6.0,4.4047652978943646,3.96935921353149,4.594250282233441,2.0257705537153012,1
5,8.2,5.135413333333333,2.1899999999999995,3.7880128610451385,4.0,4.475893497104739,4.164560767325733,4.097327966104766,3.2358954544198477,1
0,3.7,9.881926666666667,4.33,3.862070868841071,8.0,2.3674136935932526,2.438766145479451,5.039900532247897,1.0431025946187031,1
0,8.5,1.6522533333333334,4.91,5.929165919591594,4.0,3.513411756226065,4.920574387110743,4.676805783720637,3.485403728241623,1
0,1.6,7.053066666666667,1.8500000000000005,2.3894056992791786,6.0,1.3305349244061007,4.872742856209142,4.493667424915853,3.0920347983500647,1
0,2.7,4.241746666666667,1.7600000000000005,2.5466623993839117,4.0,1.0258299097908496,3.4187268557514856,4.739680432470849,3.65925040540241,0
0,0.4,4.472593333333333,2.0799999999999996,5.634631140417856,10.0,3.1732703020139765,4.959129291692825,3.7184714245835857,1.4600187399576985,0
10,3.6,7.270113333333334,4.08,5.207290160867894,5.0,3.215507789198908,3.7369082424276727,4.644944869785826,2.3540433127297073,1
0,3.8,7.02688,1.9799999999999995,4.1619389202326715,4.0,3.826549225889075,2.0613919507275185,4.623582255292355,3.8251587513812235,1
10,8.1,9.915473333333333,4.72,3.843119488855854,4.0,4.062372688187072,4.608393211121903,6.922853027225779,2.003239221435041,1
10,6.5,1.5744799999999999,1.9499999999999995,3.796866468343969,7.0,2.5072848848726985,4.174451621955925,4.449429286695841,3.5303198869848753,1
10,4.4,1.3397266666666665,2.2299999999999995,5.532861601724812,6.0,3.6161792765548344,4.65306844639176,5.449476729530236,2.9594906191075463,1
5,6.5,7.335273333333333,1.7200000000000004,5.73989114991911,6.0,2.0014429741807835,2.242910854663763,4.862490055504045,2.6725078873956196,0
0,0.5,5.924406666666667,0.5200000000000005,3.2163242802571417,4.0,2.0371203399308855,3.1708636362280425,5.3179179878126615,2.6090689117562658,0
10,1.8,2.9835533333333335,0.7499999999999996,5.498129800665061,5.0,3.6685045778178873,4.956469680504106,3.233288299244485,2.736193372516703,1
3,6.3,1.1010533333333332,0.10000000000000009,5.084384438417864,6.0,1.329838737753048,4.829201012302429,5.414394142060205,1.883072147735874,1
10,6.4,1.16136,0.1200000000000001,3.0927024050484824,6.0,3.640063874216057,3.4382882563252735,3.7621629408654615,1.263118884255718,1
0,7.7,8.97718,1.14,4.241084065802205,8.0,2.3951320138901444,3.484474926253501,3.940642948934726,1.985613054071649,1
0,4.0,2.1880533333333334,0.2200000000000002,3.9547221194418896,7.0,3.991699120240475,3.2523242597721485,3.3455307729789756,2.5158623622374625,0
8,7.2,3.45926,0.6599999999999995,5.8110265541624155,5.0,3.8499226773474002,4.356817420209339,3.781866657399572,1.2624802200545575,1
10,6.8,2.5243466666666667,1.36,4.452742479351679,4.0,4.266175031934001,4.72282930800135,5.549934841920024,3.5988858265378862,1
0,9.6,3.7649666666666666,4.619999999999999,4.507520645211141,6.0,1.028057443461269,3.15278407618604,3.619100742244201,1.8698355553990402,1
5,2.2,1.0044333333333333,4.75,5.868276542726045,8.0,1.8375814402712867,4.058235551070019,5.109698922829104,2.491593691941844,0
10,5.5,5.350913333333334,0.8099999999999996,5.895285819180106,10.0,1.9404221167484597,4.269807097526579,6.623928868634118,1.2690740341067448,1
5,6.0,0.98692,2.55,4.838183864337188,6.0,1.1892768513328318,4.332561463418761,4.74651553342331,1.9681716550779416,1
8,10.0,8.070113333333333,0.9299999999999997,5.505642702742915,4.0,1.6161114218218846,4.109872568455814,5.508550411030118,3.2410664964528477,1
8,2.0,2.5925533333333335,3.4399999999999995,2.003052451197438,5.0,3.5780889164442002,4.649832854119975,5.615690313235991,3.989690136088046,0
0,5.2,5.553446666666667,3.0100000000000007,2.623351794944763,7.0,1.0387649067111435,4.642198545678106,5.397150742549284,3.4985734438404545,0
8,3.5,8.840766666666667,1.5000000000000002,2.261042780249123,10.0,4.05184646106622,2.473308903834339,5.105357195772603,1.0715660341667226,0
10,5.3,6.625146666666666,0.4200000000000004,3.7824970852920026,8.0,4.661602351191736,2.6991771518051744,6.504003082212053,3.8834330315080985,1
10,2.3,5.485259999999999,4.56,4.945377131307682,10.0,4.459738428804229,3.7735897020447915,4.93547905908434,1.9673452488120067,1
5,0.5,3.46856,0.6899999999999995,3.0326244192735228,10.0,3.8100583973920252,3.9007839520281022,4.504000643126419,3.974109174222659,0
10,5.7,3.552353333333333,1.0299999999999998,5.074843096718579,4.0,2.7104606677510783,4.51219260715974,6.832420707472403,3.2196544238295415,1
0,3.4,6.80504,3.42,4.574183937957365,5.0,4.852079534682509,4.88170399169739,5.687723228120177,3.2626234035181856,1
10,1.8,9.943346666666667,3.2199999999999998,5.992467038641209,4.0,3.089045353220839,2.4606792466667695,5.971702745614254,1.7741987452740227,1
5,3.2,6.731113333333333,4.77,3.9221495765923473,6.0,4.352789641990672,2.8179177258096155,5.630754084137791,1.5360587842941047,0
0,0.5,5.72524,4.92,4.653109170541642,8.0,1.734145023737788,3.100833496965233,4.918040482878379,1.981054344144256,0
8,9.5,7.396286666666667,2.6100000000000003,4.687734917261679,4.0,4.4824363349147935,2.7467500120573014,3.9431803689535125,1.5734827548785741,1
5,5.8,4.8303199999999995,4.52,4.1704820706954635,4.0,2.405076855725976,3.332562748704925,3.987752499805065,3.8199592629827874,0
3,8.1,0.9147066666666667,4.03,2.6289534308907645,4.0,2.4620577697998445,4.111785126991307,3.3476853124276524,2.7343126896703325,0
3,4.2,5.768866666666666,0.7699999999999996,4.887680090282784,7.0,4.267932604622809,2.5825757838594434,3.0458500131923096,1.1364459774907583,1
3,9.0,9.59038,2.1399999999999997,5.408405578965788,4.0,3.710766886311396,3.2015410622372764,3.281592623914531,2.2435511699662727,1
0,4.8,2.0279266666666667,1.8300000000000005,2.307439761728895,4.0,1.7404048052132555,4.085529146545252,5.031878016994788,2.4156516120999747,0
